zip,average_transit_time,average_drive_time,average_dist,count
24550,0.0,2040.0,14.60066682248093,3
24319,0.0,1520.0,12.627879132864518,2
22572,0.0,945.0,7.35559822942726,1
24630,0.0,522.0,3.976157933901149,1
20115,0.0,1566.6666666666667,13.573444096742001,3
24609,0.0,2303.25,15.459323539066121,4
23141,0.0,1341.888888888889,16.014189497873055,9
23868,0.0,1822.0,16.538813732357745,2
23192,0.0,1953.6666666666667,17.035427548669087,3
24370,0.0,2860.5,15.433630507630731,4
23009,0.0,2025.0,17.39466554989855,3
23824,0,0,0,0
23842,0.0,1496.5,10.55189843426235,2
23140,0.0,1854.3333333333333,17.250599696693293,3
24054,0.0,1371.0,13.49579660800088,2
23665,0.0,1747.2222222222222,13.180332503207598,9
24101,0.0,2094.2,13.448753090332179,5
22824,0,0,0,0
24441,0.0,1625.0,13.365475964068155,3
24065,0.0,2006.75,10.289548306049673,4
22851,0,0,0,0
24340,0.0,2099.3333333333335,14.683550581186168,3
24422,0.0,1373.0,7.183375412839491,1
22973,0,0,0,0
24244,0.0,1612.0,14.901095090256213,4
24263,0.0,916.0,7.719494314894692,1
24224,0.0,1367.0,10.971629365679735,1
24586,0.0,1252.0,7.429711281274649,1
24558,0.0,797.0,4.821449803524001,1
24360,0.0,1663.0,13.811771292184792,3
24361,0.0,1529.0,13.372519813653183,3
22727,0.0,1486.0,15.611160834273134,1
23801,5493.666666666667,1419.0,9.666128310982094,3
23487,0.0,1541.0,12.628897400727805,4
23089,0.0,1601.25,14.968306403234143,4
22923,0.0,1997.5,14.091484415441048,2
22520,0.0,2066.0,15.7810632827793,1
23924,0.0,1477.0,16.74905291502189,1
23974,0.0,2083.0,17.6969802331656,1
24538,0.0,1483.0,13.22408651781575,2
23103,0.0,1575.7142857142858,14.73889080130434,14
24088,0.0,1812.0,15.090829840666615,2
22821,0.0,2075.5,14.952287365964843,2
22842,0,0,0,0
22427,0.0,2528.5,16.95808325453431,2
24260,0.0,2943.0,13.064778295889885,3
22849,0.0,2179.0,14.564478661813745,2
24066,0.0,2365.0,15.651372862840285,1
24563,0,0,0,0
24482,2984.3333333333335,1377.0,13.660047356414145,3
24368,0.0,2489.0,14.388134787217211,3
24279,0.0,2037.5,11.535307414124254,4
23181,0.0,2145.0,19.746346657409156,2
22974,0.0,1150.0,10.85927671285167,2
20106,0.0,1821.0,15.490835109238693,3
22580,0.0,1694.5,11.047963080862672,2
22473,0.0,1551.0,12.996449195832476,1
24064,0.0,2176.75,13.787841253737989,4
24090,0.0,2088.75,18.76927985512428,4
22642,0.0,1885.6666666666667,16.420570354431636,3
23930,5380.0,1877.0,19.07123391728466,1
22936,0.0,1675.5,9.419854959736039,2
22904,3511.5,785.5,2.8812667687895095,2
22844,0.0,1574.0,18.72745756694997,1
24124,0.0,1942.0,12.721159378301309,2
23030,0.0,1821.5,16.536205054175305,4
24348,0.0,2435.0,16.20075664492651,1
23040,7213.0,1542.0,16.077474195721763,1
24517,0.0,1930.0,18.966454497911798,1
24577,0.0,1988.0,16.45712359949295,1
23063,0,0,0,0
22840,0.0,1549.5,7.7077501793518,2
20158,10071.0,1412.6666666666667,15.25278310335981,3
24184,0.0,1820.0,14.21435959548486,4
23517,5289.384615384615,1395.3076923076924,10.207031358451093,13
23421,0,0,0,0
23837,0.0,1067.0,9.057831446498648,1
23890,0.0,1868.0,17.880447067497574,1
23690,6606.5,1354.375,11.73809150742474,8
23310,3819.0,1397.0,15.922773288782961,1
24095,0.0,2265.8,14.459876377791995,5
23437,0.0,1406.6666666666667,13.125849728357451,3
22645,2833.0,1114.0,10.122538515427937,2
23457,0.0,2275.2,16.42373575280307,5
23927,0,0,0,0
24421,0.0,2229.0,17.4490435577671,1
24574,0.0,1885.5,11.039726936410954,2
22853,0.0,1884.0,16.84666736491089,2
22947,0.0,1318.0,8.092822378451524,2
24554,0,0,0,0
23947,0.0,1958.0,18.89668265072233,1
23603,5586.875,1133.75,11.134205847234913,8
24317,0.0,2282.0,14.804380098633162,1
22920,0.0,2110.0,15.201364468617703,2
23950,0.0,962.0,6.075488335774355,1
24127,0.0,3373.0,18.19175623159999,1
23015,0,0,0,0
20119,0.0,2158.6666666666665,15.691194688437518,6
24430,0,0,0,0
24381,0.0,937.0,6.171204697498859,1
24549,0.0,1604.0,10.46463518786797,1
24087,0.0,1702.2,14.605663178655968,5
23420,0.0,956.0,8.916004340672183,1
22213,9175.75,1361.5,10.747755647630004,8
23696,0.0,1576.0,12.350223715391477,6
24637,0.0,2551.6666666666665,12.619966419147898,3
23086,0.0,1801.6666666666667,18.507889235131298,3
24315,0.0,2814.0,14.942148353947097,2
22567,0.0,1596.0,15.721810189730727,1
23350,3396.0,593.0,2.5767417553254575,1
22656,0.0,1057.0,5.823107804427329,1
22734,0.0,1346.0,12.86124661215548,2
24256,0.0,2647.0,11.395303636889286,2
22625,0.0,1466.0,14.056779389615608,1
24104,0.0,2007.0,15.131616274556581,1
23417,0,0,0,0
24639,0.0,1790.5,9.453123245133556,2
24149,0.0,1726.6666666666667,12.058343629266082,3
22737,0.0,1448.5,11.508253188918513,2
23958,8751.0,1218.0,14.27650153835899,1
23102,0.0,1753.1666666666667,17.887772094225074,6
24486,0.0,1350.0,11.0067186481055,3
23841,0.0,1895.0,13.778142323676152,1
23146,0.0,1589.3,16.239028763361652,10
22534,0.0,2213.0,14.758217241052382,1
24556,0.0,1581.3333333333333,10.633503933461744,3
22503,0.0,1113.0,7.77066487236904,1
20135,0.0,2346.0,18.947446158302753,2
24589,0.0,1270.0,9.295968854526652,1
22807,2024.5,509.5,1.2873796427495148,2
24136,0.0,1689.6666666666667,12.912731391096804,3
24528,0,0,0,0
23149,0.0,1857.5,15.583785569110457,4
23944,0.0,1310.0,12.601598551778755,1
24236,0.0,2126.0,14.711939828368214,2
23923,0,0,0,0
24330,0.0,1933.5,11.464880091878454,2
23920,0.0,1165.0,8.782734948622059,1
24440,0.0,1425.0,11.739436234127114,1
24620,0.0,1732.0,10.515638746188367,1
24083,0.0,1423.3333333333333,10.644220728067097,3
24656,0.0,3020.5,15.774741628540053,4
23336,0,0,0,0
24174,0.0,1613.0,13.559248272920613,3
24527,0.0,1388.0,11.54352267358632,1
23069,0.0,1745.4444444444443,15.195297010051835,9
22728,0.0,2217.5,15.278709439194365,4
22624,0.0,943.0,7.52701986866715,1
23917,0.0,1319.0,13.89108009721763,1
22735,0.0,868.0,8.83255797831199,1
22841,0.0,1294.3333333333333,9.83416429726462,3
24142,1715.0,1491.0,10.206641534513453,4
23840,0.0,1997.0,18.738202667045652,1
24216,0.0,3994.0,10.863560085994525,4
24649,0.0,2227.6666666666665,12.605780737856534,3
24380,0.0,2746.0,17.87189236103398,2
22620,0.0,1834.0,12.65368471261458,2
24053,0,0,0,0
23083,0.0,1593.0,15.776591006039851,1
24431,0.0,1707.6666666666667,14.783902047503807,3
23160,0.0,1944.142857142857,16.390008042741602,7
23872,0,0,0,0
23885,0.0,2054.3333333333335,16.305772998928806,3
24137,0.0,1850.5,16.61549639840652,2
22578,0.0,1556.5,11.444544588143149,2
22576,0.0,1560.0,11.12997026251652,2
22843,0.0,2968.0,15.36612390468584,2
24281,0.0,2133.0,17.78823242141192,1
22435,0.0,1856.0,17.32006657099625,1
20197,0.0,1799.5,14.909559552146757,2
24248,0,0,0,0
23829,0.0,1505.5,16.81493936435507,2
24092,0.0,1856.0,13.410685707708966,2
22637,0.0,1159.0,9.551328849845778,1
24089,0.0,1156.0,5.817215221378665,1
23919,0.0,929.0,9.687172154208204,1
23888,0.0,1948.0,17.97508740996723,1
24162,0.0,2014.2,15.532196877303921,5
22644,0.0,1579.0,15.542345957565496,1
24067,0.0,2041.5,14.940259508158439,4
24467,4024.0,1617.3333333333333,12.367538064989816,3
24631,0.0,2195.5,9.44330609049301,2
22937,0.0,2345.0,17.856958894688866,2
24271,0.0,3108.0,17.773667483092964,2
24571,0.0,2180.0,17.064702121011972,1
20117,0.0,1893.6666666666667,12.988861315313843,3
22846,0.0,820.0,4.312684707621444,2
23966,0.0,1111.0,7.982070945780769,1
24225,0.0,2921.5,13.208882231646587,2
24520,0.0,1407.0,10.770331567910086,1
24593,0.0,1866.0,16.851572577888007,2
24133,0.0,2111.0,14.947435921032751,1
23062,457.75,1595.125,12.244722889165526,8
24555,0,0,0,0
22539,0.0,1616.0,12.328115654812782,1
23173,2429.1428571428573,1066.142857142857,6.142351039293553,14
23833,0.0,2487.5,17.464418349696622,2
22514,0.0,1917.0,17.074971815903474,1
23898,0.0,1676.0,14.28955092878162,3
22922,0,0,0,0
24085,0.0,1688.0,8.44941576936938,1
23882,0.0,1481.5,17.41693801903873,2
23308,0,0,0,0
24283,0.0,2224.5,16.025491976336983,4
23891,0.0,1929.5,15.23410167696603,2
22724,0.0,1725.0,13.533137142723286,3
23109,0.0,1857.0,15.154793757198174,2
23883,0.0,3365.4285714285716,13.10870442202457,7
24529,0.0,1388.0,15.973584115396768,1
22967,0,0,0,0
23043,0.0,1844.5,12.104390089282742,2
24435,0,0,0,0
23460,0.0,1549.625,10.794523608165408,8
23881,0.0,3608.6,16.979739177177763,5
23821,0.0,1574.0,15.988522230158862,1
22027,10471.6,1535.8,11.723787074479421,10
22958,0.0,2084.0,14.822819650018742,1
23866,0.0,1898.0,17.960916347149578,3
24290,0,0,0,0
24128,0.0,1784.0,13.962191180074187,3
24243,0.0,1301.0,12.74060183714083,3
22660,0.0,1479.0,12.565133606601778,1
23867,0.0,886.0,8.531871170980748,1
23123,0,0,0,0
20198,0.0,2036.6666666666667,14.323246367091286,6
23084,0,0,0,0
22742,0.0,1948.0,16.861918152185613,4
24375,0.0,1392.0,8.7859910695634,1
23047,0.0,1589.6,16.196142375444495,5
22830,0.0,2570.5,17.965578674816438,2
22969,0.0,2131.0,19.331687927877596,1
24324,0.0,1397.3333333333333,13.755971251129713,3
24079,0.0,2429.3333333333335,17.34341573403334,6
23156,0.0,2034.4,14.882802176673607,5
23148,0.0,1313.0,10.307271885035599,1
23438,0.0,1590.0,14.567399176717638,3
23937,0,0,0,0
22952,0.0,1171.0,9.143178123778732,1
24471,0.0,1500.3333333333333,12.016316417287102,3
22542,0.0,1606.0,13.279386733343621,1
22971,0,0,0,0
24328,0.0,1795.0,12.488526863248154,1
22454,0.0,632.0,4.659675804738537,1
22469,0.0,2013.0,17.644891200506056,1
22610,0.0,1415.0,8.497517522908172,1
24472,0.0,1773.0,16.06120450367677,1
22713,0.0,1823.5,14.499261607380351,2
23301,0.0,1937.0,19.018642258646942,1
24312,0.0,1863.6666666666667,14.494331149422143,3
24598,0.0,1195.0,10.213255728938973,1
23954,8694.0,1888.0,13.631505423318163,1
24069,0.0,1692.0,14.103852177526463,2
23806,5612.25,1649.0,12.896131817407781,4
24347,0.0,1962.0,10.706991655194802,2
24138,0.0,1805.0,11.474668736566976,2
23415,0,0,0,0
24122,0.0,1897.0,15.571363536492832,3
24594,0.0,1730.5,14.384308998212859,2
24258,0,0,0,0
23175,0.0,1727.0,15.100883828158546,2
23830,0.0,979.0,11.606108235141921,1
24102,0.0,1730.0,12.278323235601821,2
22652,0.0,2190.0,14.016275887530519,1
23960,0.0,1128.0,8.216923139097617,1
24479,0.0,1763.0,14.522455324421838,1
20137,0.0,1628.0,11.579200197521919,5
23071,0.0,1350.5,10.671319613749358,2
23035,0.0,1553.0,12.105465599042223,2
23038,0,0,0,0
22738,0.0,1799.0,18.283653772489068,1
23432,0.0,1701.1,12.953947498747997,10
23827,0.0,1590.0,17.628061802974027,2
24553,0,0,0,0
24120,0,0,0,0
24311,0.0,2259.3333333333335,13.817712880623082,3
23065,0,0,0,0
23459,0.0,2051.125,12.637808948329718,8
24635,0.0,2392.0,14.76873561039101,1
24147,0.0,1158.0,7.799613427956472,1
22709,0.0,1584.0,13.934131441483773,1
22940,0.0,1526.5,10.332282931727859,2
24314,0.0,3177.5,15.427548177771836,2
24566,0.0,1767.5,16.189987694211084,2
22959,0.0,1937.5,11.875822276596802,2
22938,0.0,2164.5,19.35861234466101,2
23153,0,0,0,0
22747,0.0,1895.3333333333333,17.996723334828392,3
24076,0,0,0,0
22211,5189.0,1448.3333333333333,9.864559880195433,6
23011,0.0,1488.6,13.931175130741224,5
22460,0.0,1834.5,15.83629017805951,2
23410,4334.0,1055.0,13.20763366328443,1
22729,0.0,1010.0,5.604231834082631,1
24250,0.0,3091.0,12.52003562553215,3
23921,0,0,0,0
24363,0.0,2502.0,17.185860767253235,1
23964,0.0,1835.0,16.452372036547747,1
24526,0.0,1873.3333333333333,14.946027160903705,3
23442,0,0,0,0
24165,0.0,1582.0,12.935597579368489,1
24176,0.0,1366.0,10.94650631032827,1
24579,0.0,3090.0,16.215882792219613,1
24465,0,0,0,0
23942,0.0,1676.0,13.242442410613664,1
22715,0.0,863.0,9.70245679665645,1
24439,0,0,0,0
23915,0.0,1303.0,8.974575848702282,1
23433,0.0,1835.0,12.058693456525654,12
23315,0.0,1412.6666666666667,11.506428456205326,3
23850,0.0,2770.0,18.014456014147058,1
24534,0.0,1440.0,13.366337401407065,1
22831,0.0,1587.0,15.693578854687642,2
23959,0,0,0,0
23551,6678.615384615385,1355.4615384615386,11.199567840877174,13
23356,0,0,0,0
24460,0.0,2153.0,19.940679903796084,1
24350,0.0,2332.5,10.942597591361132,2
24226,0.0,2958.0,12.310629471087367,2
24597,0.0,1354.0,11.90412661441001,1
23967,0,0,0,0
22714,0.0,1236.0,10.95539698571802,2
23027,0,0,0,0
22663,0.0,1385.0,10.167482617864255,2
22850,0.0,1401.5,10.045235503696343,2
20144,0.0,1642.0,15.885658126404328,3
22832,0.0,1032.0,6.181019764333754,2
24599,0,0,0,0
23169,0.0,1289.0,10.63275674395072,2
22949,0,0,0,0
23039,0.0,1771.625,16.22828040485895,8
22834,0.0,1266.0,9.472580959149088,2
24220,0.0,3061.3333333333335,14.794339479568167,3
22720,0.0,2096.6,16.854957966878935,5
24326,0.0,2326.3333333333335,17.13879697673114,3
24072,0.0,2461.25,16.85926872757374,4
24325,0.0,2204.0,19.820684337048498,1
23106,0.0,2182.875,16.45581699736469,8
23436,0.0,1579.6363636363637,12.267293449144024,11
24378,0.0,2375.0,11.920933737598105,1
23878,0.0,1446.0,10.412834476945028,1
22623,0.0,902.0,6.42411123520055,1
22935,0.0,2769.6666666666665,17.328458118013756,3
23418,0.0,1664.0,16.395631254673113,1
22125,21005.625,1579.0,12.021178563447002,8
24569,0,0,0,0
23839,0.0,3680.5,16.954727382130848,2
24530,0.0,2070.6666666666665,18.38902276606653,3
24578,0.0,3148.0,19.68204845915775,1
23874,0.0,1454.0,10.002935904159536,1
23405,0.0,761.0,5.580144123199756,1
22733,0.0,992.0,8.612552974550075,1
24313,0.0,2089.3333333333335,14.863966682713533,3
23022,0,0,0,0
23856,0.0,1041.0,10.749746634260845,1
24323,0.0,2098.3333333333335,15.16812987024091,3
24473,0,0,0,0
22437,0.0,1134.0,8.951644302391399,1
22654,0,0,0,0
22740,0.0,2035.0,19.792687890538954,1
23076,0.0,1818.0,14.983573745707897,2
22511,0,0,0,0
24282,0.0,1725.5,10.956666144510878,2
24237,0.0,2289.0,13.65030251287105,2
22847,0,0,0,0
22488,0.0,2011.0,18.887626957363352,1
24059,0.0,2234.2,13.328145857435231,5
23846,0.0,4033.1666666666665,17.720772443867098,6
24280,0.0,1996.0,12.239286667217314,3
24352,0,0,0,0
24622,0.0,2869.6666666666665,14.032754187418485,3
23962,0,0,0,0
23407,0,0,0,0
20143,0.0,1566.125,11.452788093936585,8
24150,0.0,3713.0,12.25644960041632,2
24565,0.0,2321.0,18.05214153531463,1
22736,0.0,2220.75,15.890780827283168,4
23894,0,0,0,0
24270,0.0,2283.5,16.9084472530557,2
24374,0.0,2193.6666666666665,16.13038908545764,3
24077,0.0,1336.6666666666667,8.464600720562297,3
23129,0.0,1615.5,15.396235824190196,8
24603,0.0,2530.5,13.987493043834043,2
23306,0.0,1078.0,5.933265928241951,1
23055,0,0,0,0
24245,0.0,2699.3333333333335,10.984544725842516,3
23004,0,0,0,0
23889,0.0,1696.0,18.109985751262847,1
23357,0,0,0,0
22726,0.0,1663.5,15.192313818817933,2
22436,0.0,2033.0,18.12471182886965,1
23347,0.0,1042.0,11.298335355955508,1
24459,0.0,2079.0,17.380745281781728,1
24272,0.0,2866.5,16.13424638774061,4
24265,0.0,2310.0,14.17593860344484,4
23128,0.0,2665.2,15.854733938792322,5
24437,0.0,1552.6666666666667,12.707983497330433,3
23307,0.0,515.0,3.023031148467157,1
22627,0.0,1851.5,15.30416662392755,2
23857,0.0,2185.0,17.244811050399285,1
23709,7595.153846153846,1333.076923076923,10.83234034757564,13
23050,0.0,1461.0,11.263011315940425,2
23023,0.0,1163.0,10.246997033155179,1
24474,3199.0,419.0,2.1579248309038546,1
24602,0.0,2034.5,10.501974447752836,2
23359,0,0,0,0
23177,0.0,1356.0,12.52468142233093,1
24082,0.0,2203.0,14.863066692957352,1
22480,0.0,1381.0,10.602957903902006,2
22448,0.0,3950.0,19.444014061734133,1
24646,0.0,2766.0,12.9911770467253,3
24595,0.0,1694.0,10.589804922116162,2
23180,0.0,2058.0,17.428005080812326,3
24020,0.0,1269.6666666666667,7.298897233399579,3
23138,0.0,2791.0,15.95255563960816,2
22811,0,0,0,0
22810,0,0,0,0
23844,0.0,1097.0,11.79332451278211,1
23968,0,0,0,0
24318,0.0,2608.6666666666665,12.92249445705358,3
24221,0.0,2590.0,9.00176380716528,1
23303,0,0,0,0
22976,0.0,3404.0,19.83621941794787,1
24483,0,0,0,0
23092,0.0,1368.0,11.271782503025193,2
24613,0.0,1852.0,12.857956199595948,1
23395,0,0,0,0
23085,0.0,1695.0,13.089473050126283,1
22535,0.0,2151.0,18.471809164453624,1
24484,0,0,0,0
24366,0,0,0,0
22639,0.0,1863.0,12.929134059722195,2
22943,0.0,1538.0,15.131092140991989,3
24580,0.0,1824.0,16.237485082126497,1
22718,0.0,1476.5,13.238734294055385,2
